Region,Segment,Sub-segment,Sub-segment 1,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
Mexico,By Nut Type,Peanut,Peanut,23.21,24.17,25.19,26.28,27.42,28.64,29.95,31.36,32.88,34.49,36.16,37.89,39.67
Mexico,By Nut Type,Pistachio,Pistachio,0.29,0.30,0.32,0.34,0.37,0.39,0.42,0.45,0.49,0.52,0.56,0.60,0.64
Mexico,By Nut Type,Walnut,Walnut,0.86,0.90,0.94,0.99,1.04,1.09,1.15,1.21,1.27,1.33,1.40,1.48,1.55
Mexico,By Nut Type,Hazelnut,Hazelnut,0.30,0.32,0.33,0.35,0.37,0.39,0.42,0.44,0.46,0.49,0.52,0.55,0.58
Mexico,By Nut Type,Other Nuts,Other Nuts,2.31,2.45,2.60,2.76,2.94,3.13,3.34,3.56,3.79,4.04,4.32,4.61,4.92
Mexico,By Automation Level,Manual,Manual,2.68,2.88,3.10,3.33,3.58,3.84,4.11,4.42,4.76,5.14,5.56,6.00,6.46
Mexico,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,25.29,26.34,27.44,28.62,29.87,31.21,32.65,34.20,35.83,37.56,39.36,41.23,43.15
Mexico,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,9.73,10.10,10.48,10.89,11.35,11.87,12.45,13.06,13.68,14.34,15.01,15.71,16.44
Mexico,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,7.37,7.81,8.29,8.80,9.33,9.88,10.47,11.12,11.81,12.57,13.37,14.19,15.06
Mexico,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,4.99,5.24,5.52,5.80,6.09,6.39,6.71,7.07,7.46,7.89,8.34,8.82,9.30
Mexico,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,3.94,4.07,4.20,4.34,4.50,4.67,4.85,5.03,5.21,5.41,5.62,5.84,6.06
Mexico,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",1.95,2.00,2.06,2.11,2.17,2.22,2.28,2.35,2.42,2.50,2.58,2.67,2.75
Rest of Latin America,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,0.76,0.78,0.80,0.82,0.84,0.86,0.88,0.90,0.93,0.96,0.99,1.02,1.05
Rest of Latin America,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,2.27,2.37,2.49,2.60,2.72,2.84,2.97,3.10,3.26,3.43,3.60,3.79,3.98
Rest of Latin America,By Equipment Type,Storage Equipment,Silos,0.74,0.75,0.77,0.79,0.82,0.84,0.87,0.89,0.92,0.95,0.98,1.01,1.04
Rest of Latin America,By Equipment Type,Storage Equipment,Storage bins and hoppers,0.49,0.50,0.52,0.53,0.55,0.57,0.59,0.62,0.64,0.67,0.69,0.71,0.74
Rest of Latin America,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,1.90,1.97,2.03,2.09,2.16,2.23,2.32,2.41,2.51,2.61,2.71,2.82,2.93
Rest of Latin America,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",1.08,1.10,1.12,1.15,1.18,1.22,1.26,1.30,1.34,1.39,1.43,1.48,1.52
Rest of Latin America,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,2.36,2.44,2.51,2.57,2.64,2.72,2.81,2.92,3.02,3.13,3.24,3.35,3.47
Rest of Latin America,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,1.60,1.66,1.73,1.79,1.87,1.94,2.03,2.12,2.22,2.31,2.41,2.52,2.62
Rest of Latin America,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,1.69,1.77,1.85,1.93,2.02,2.11,2.20,2.31,2.42,2.54,2.68,2.81,2.95
Rest of Latin America,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,0.75,0.76,0.78,0.80,0.82,0.84,0.87,0.90,0.92,0.95,0.98,1.00,1.03
Rest of Latin America,By Equipment Type,Sorting and Grading Equipment,Optical sorters,1.30,1.39,1.49,1.59,1.71,1.84,1.98,2.14,2.30,2.48,2.67,2.87,3.09
Rest of Latin America,By Equipment Type,Sorting and Grading Equipment,Size graders,1.16,1.19,1.22,1.26,1.30,1.35,1.40,1.46,1.52,1.58,1.64,1.69,1.75
Rest of Latin America,By Equipment Type,Sorting and Grading Equipment,Weight graders,0.98,1.02,1.05,1.10,1.14,1.19,1.24,1.30,1.36,1.42,1.48,1.54,1.61
Rest of Latin America,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.32,1.35,1.39,1.42,1.47,1.51,1.56,1.61,1.65,1.71,1.76,1.82,1.87
Rest of Latin America,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,1.64,1.71,1.79,1.88,1.97,2.07,2.18,2.30,2.42,2.55,2.68,2.82,2.96
Rest of Latin America,By Equipment Type,Thermal Processing Equipment,Roasting systems,1.36,1.44,1.52,1.61,1.70,1.81,1.92,2.04,2.17,2.31,2.45,2.60,2.76
Rest of Latin America,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,1.10,1.14,1.19,1.23,1.28,1.33,1.37,1.43,1.49,1.56,1.63,1.70,1.77
Rest of Latin America,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",1.26,1.32,1.37,1.44,1.50,1.56,1.63,1.70,1.78,1.86,1.95,2.04,2.12
Rest of Latin America,By Nut Type,Almond,Almond,0.32,0.34,0.35,0.37,0.39,0.41,0.43,0.46,0.48,0.51,0.54,0.57,0.59
Rest of Latin America,By Nut Type,Cashew,Cashew,0.49,0.52,0.56,0.60,0.64,0.68,0.72,0.77,0.83,0.89,0.95,1.02,1.09
Rest of Latin America,By Nut Type,Peanut,Peanut,19.34,20.02,20.74,21.48,22.26,23.10,24.01,24.99,26.03,27.12,28.26,29.44,30.64
Rest of Latin America,By Nut Type,Pistachio,Pistachio,0.63,0.67,0.71,0.75,0.80,0.85,0.91,0.97,1.03,1.10,1.17,1.25,1.33
Rest of Latin America,By Nut Type,Walnut,Walnut,0.40,0.42,0.43,0.45,0.47,0.49,0.51,0.54,0.56,0.59,0.61,0.64,0.67
Rest of Latin America,By Nut Type,Hazelnut,Hazelnut,0.31,0.33,0.34,0.35,0.37,0.38,0.40,0.42,0.45,0.47,0.49,0.52,0.54
Rest of Latin America,By Nut Type,Other Nuts,Other Nuts,2.25,2.36,2.48,2.62,2.76,2.92,3.10,3.29,3.49,3.71,3.93,4.16,4.39
Rest of Latin America,By Automation Level,Manual,Manual,2.62,2.80,3.00,3.21,3.43,3.67,3.92,4.20,4.50,4.83,5.17,5.54,5.93
Rest of Latin America,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,21.12,21.85,22.61,23.41,24.26,25.17,26.16,27.24,28.37,29.56,30.78,32.05,33.33
Rest of Latin America,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,8.14,8.43,8.75,9.08,9.41,9.75,10.12,10.53,11.00,11.49,11.99,12.49,12.99
Rest of Latin America,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,6.11,6.42,6.74,7.09,7.48,7.90,8.35,8.81,9.29,9.81,10.38,10.97,11.59
Rest of Latin America,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,4.39,4.57,4.77,4.99,5.22,5.47,5.74,6.03,6.33,6.65,6.97,7.31,7.65
Rest of Latin America,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,3.54,3.63,3.72,3.80,3.89,4.00,4.12,4.26,4.40,4.54,4.68,4.83,4.99
Rest of Latin America,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",1.57,1.60,1.63,1.65,1.68,1.71,1.75,1.80,1.85,1.89,1.94,1.99,2.04
GCC,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,1.84,1.89,1.95,2.01,2.08,2.15,2.23,2.32,2.41,2.49,2.59,2.68,2.77
GCC,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,4.80,5.05,5.30,5.55,5.81,6.11,6.45,6.82,7.21,7.62,8.04,8.50,8.98
GCC,By Equipment Type,Storage Equipment,Silos,1.52,1.57,1.61,1.66,1.71,1.77,1.83,1.90,1.98,2.05,2.13,2.21,2.29
GCC,By Equipment Type,Storage Equipment,Storage bins and hoppers,0.99,1.03,1.07,1.11,1.16,1.21,1.27,1.32,1.38,1.44,1.50,1.57,1.64
GCC,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,4.37,4.53,4.71,4.90,5.11,5.34,5.60,5.87,6.17,6.47,6.78,7.08,7.39
GCC,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",2.10,2.16,2.24,2.31,2.40,2.49,2.59,2.69,2.80,2.91,3.03,3.14,3.26
GCC,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,4.42,4.59,4.78,4.97,5.16,5.35,5.55,5.78,6.03,6.30,6.59,6.88,7.18
GCC,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,3.13,3.28,3.44,3.60,3.77,3.94,4.12,4.32,4.55,4.79,5.04,5.31,5.58
GCC,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,3.35,3.51,3.68,3.86,4.06,4.29,4.53,4.80,5.08,5.38,5.68,5.99,6.31
GCC,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,2.28,2.34,2.42,2.49,2.58,2.67,2.77,2.87,2.98,3.09,3.20,3.32,3.43
GCC,By Equipment Type,Sorting and Grading Equipment,Optical sorters,3.91,4.23,4.59,4.97,5.38,5.82,6.30,6.82,7.40,8.04,8.72,9.46,10.24
GCC,By Equipment Type,Sorting and Grading Equipment,Size graders,2.75,2.87,2.99,3.12,3.26,3.39,3.52,3.67,3.84,4.02,4.21,4.41,4.62
GCC,By Equipment Type,Sorting and Grading Equipment,Weight graders,2.47,2.58,2.71,2.84,2.97,3.11,3.25,3.42,3.59,3.79,3.99,4.20,4.42
GCC,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,0.80,0.83,0.86,0.89,0.92,0.95,0.98,1.02,1.06,1.10,1.15,1.19,1.24
GCC,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,4.37,4.62,4.89,5.16,5.45,5.74,6.06,6.41,6.80,7.22,7.67,8.14,8.63
GCC,By Equipment Type,Thermal Processing Equipment,Roasting systems,2.50,2.66,2.83,3.02,3.22,3.45,3.69,3.94,4.21,4.50,4.82,5.16,5.52
GCC,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,1.70,1.76,1.84,1.91,2.00,2.10,2.20,2.32,2.44,2.56,2.69,2.82,2.95
GCC,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",3.36,3.52,3.68,3.84,4.00,4.19,4.41,4.65,4.89,5.15,5.41,5.70,6.00
GCC,By Nut Type,Almond,Almond,1.25,1.31,1.36,1.41,1.46,1.53,1.60,1.68,1.76,1.84,1.93,2.02,2.12
GCC,By Nut Type,Cashew,Cashew,0.97,1.03,1.09,1.15,1.22,1.30,1.38,1.47,1.56,1.66,1.77,1.88,1.99
GCC,By Nut Type,Peanut,Peanut,6.71,6.81,6.90,7.04,7.26,7.58,7.96,8.34,8.65,8.95,9.21,9.48,9.76
GCC,By Nut Type,Pistachio,Pistachio,32.79,34.58,36.52,38.54,40.59,42.73,45.01,47.54,50.37,53.40,56.66,60.06,63.58
GCC,By Nut Type,Walnut,Walnut,3.84,3.97,4.09,4.21,4.33,4.48,4.64,4.83,5.02,5.21,5.40,5.61,5.82
GCC,By Nut Type,Hazelnut,Hazelnut,0.68,0.71,0.73,0.76,0.79,0.82,0.85,0.89,0.93,0.97,1.02,1.06,1.11
GCC,By Nut Type,Other Nuts,Other Nuts,4.41,4.63,4.87,5.12,5.37,5.63,5.89,6.18,6.51,6.87,7.26,7.65,8.06
GCC,By Automation Level,Manual,Manual,3.23,3.47,3.73,4.02,4.33,4.68,5.06,5.48,5.93,6.41,6.93,7.49,8.09
GCC,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,47.42,49.56,51.83,54.21,56.70,59.38,62.28,65.45,68.87,72.50,76.31,80.27,84.36
GCC,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,17.06,17.90,18.76,19.62,20.46,21.32,22.26,23.30,24.47,25.72,27.10,28.58,30.14
GCC,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,13.51,14.25,15.05,15.93,16.88,17.94,19.11,20.39,21.76,23.21,24.71,26.25,27.85
GCC,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,9.33,9.77,10.25,10.77,11.34,11.98,12.67,13.43,14.24,15.09,15.96,16.84,17.75
GCC,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,7.49,7.75,8.02,8.32,8.65,9.00,9.37,9.74,10.12,10.53,10.97,11.43,11.90
GCC,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",3.26,3.36,3.47,3.59,3.70,3.82,3.94,4.06,4.20,4.35,4.50,4.66,4.81
South Africa,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,1.19,1.22,1.26,1.30,1.33,1.37,1.40,1.44,1.48,1.53,1.58,1.63,1.69
South Africa,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,3.26,3.41,3.56,3.72,3.90,4.09,4.30,4.52,4.76,5.00,5.25,5.51,5.78
South Africa,By Equipment Type,Storage Equipment,Silos,1.15,1.19,1.22,1.26,1.30,1.33,1.37,1.41,1.45,1.50,1.56,1.61,1.66
South Africa,By Equipment Type,Storage Equipment,Storage bins and hoppers,0.79,0.81,0.84,0.88,0.91,0.94,0.98,1.01,1.05,1.10,1.14,1.18,1.23
South Africa,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,2.47,2.55,2.63,2.72,2.82,2.93,3.06,3.19,3.33,3.47,3.62,3.76,3.90
South Africa,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",1.85,1.91,1.96,2.02,2.08,2.14,2.20,2.27,2.34,2.42,2.51,2.60,2.69
South Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,3.17,3.27,3.37,3.48,3.60,3.73,3.87,4.01,4.17,4.32,4.48,4.64,4.81
South Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,2.48,2.58,2.69,2.80,2.92,3.03,3.15,3.29,3.44,3.60,3.77,3.95,4.12
South Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,2.68,2.81,2.93,3.05,3.18,3.32,3.49,3.67,3.85,4.05,4.25,4.47,4.69
South Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,1.01,1.03,1.06,1.08,1.11,1.14,1.18,1.21,1.25,1.29,1.33,1.37,1.41
South Africa,By Equipment Type,Sorting and Grading Equipment,Optical sorters,2.36,2.53,2.72,2.92,3.14,3.39,3.65,3.93,4.24,4.56,4.93,5.32,5.73
South Africa,By Equipment Type,Sorting and Grading Equipment,Size graders,1.92,1.99,2.05,2.11,2.18,2.25,2.34,2.43,2.53,2.62,2.73,2.83,2.94
South Africa,By Equipment Type,Sorting and Grading Equipment,Weight graders,1.42,1.48,1.55,1.62,1.69,1.77,1.84,1.92,2.01,2.11,2.21,2.31,2.41
South Africa,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.07,1.10,1.14,1.17,1.21,1.24,1.28,1.31,1.36,1.40,1.45,1.50,1.55
South Africa,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,2.23,2.34,2.46,2.59,2.73,2.86,3.00,3.15,3.32,3.51,3.71,3.91,4.13
South Africa,By Equipment Type,Thermal Processing Equipment,Roasting systems,2.09,2.21,2.35,2.49,2.63,2.79,2.95,3.13,3.33,3.55,3.79,4.03,4.29
South Africa,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,1.66,1.72,1.79,1.86,1.94,2.02,2.11,2.20,2.29,2.39,2.50,2.61,2.73
South Africa,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",2.40,2.50,2.61,2.73,2.85,2.96,3.09,3.22,3.37,3.53,3.71,3.89,4.07
South Africa,By Nut Type,Almond,Almond,0.92,0.95,0.99,1.03,1.08,1.13,1.18,1.25,1.31,1.38,1.44,1.51,1.58
South Africa,By Nut Type,Cashew,Cashew,6.61,7.01,7.46,7.93,8.43,8.95,9.50,10.10,10.75,11.46,12.20,12.98,13.80
South Africa,By Nut Type,Peanut,Peanut,15.54,16.00,16.47,16.95,17.43,17.93,18.48,19.07,19.73,20.43,21.18,21.95,22.72
South Africa,By Nut Type,Pistachio,Pistachio,0.37,0.39,0.41,0.43,0.46,0.48,0.51,0.54,0.57,0.61,0.64,0.68,0.72
South Africa,By Nut Type,Walnut,Walnut,1.59,1.65,1.71,1.77,1.83,1.89,1.95,2.02,2.10,2.19,2.28,2.37,2.47
South Africa,By Nut Type,Hazelnut,Hazelnut,0.64,0.66,0.69,0.72,0.75,0.78,0.81,0.85,0.89,0.92,0.97,1.01,1.05
South Africa,By Nut Type,Other Nuts,Other Nuts,9.55,9.99,10.47,10.98,11.54,12.14,12.80,13.49,14.23,15.00,15.79,16.62,17.48
South Africa,By Automation Level,Manual,Manual,4.28,4.56,4.86,5.20,5.56,5.96,6.40,6.87,7.38,7.92,8.49,9.10,9.75
South Africa,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,30.94,32.11,33.33,34.62,35.95,37.34,38.83,40.45,42.20,44.06,46.02,48.03,50.07
South Africa,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,11.97,12.37,12.76,13.17,13.64,14.18,14.80,15.47,16.16,16.86,17.59,18.38,19.18
South Africa,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,8.99,9.49,10.03,10.60,11.19,11.78,12.40,13.09,13.85,14.70,15.60,16.53,17.51
South Africa,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,6.95,7.29,7.66,8.05,8.45,8.86,9.30,9.77,10.28,10.82,11.39,11.97,12.58
South Africa,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,4.86,5.01,5.18,5.36,5.53,5.71,5.89,6.08,6.30,6.52,6.76,6.99,7.22
South Africa,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",2.44,2.51,2.57,2.64,2.71,2.77,2.84,2.92,3.00,3.08,3.17,3.26,3.34
Rest of Middle East & Africa,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,0.72,0.74,0.77,0.80,0.84,0.87,0.91,0.95,0.99,1.03,1.08,1.13,1.17
Rest of Middle East & Africa,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,1.98,2.10,2.22,2.33,2.46,2.61,2.77,2.95,3.14,3.34,3.55,3.77,4.01
Rest of Middle East & Africa,By Equipment Type,Storage Equipment,Silos,0.63,0.65,0.68,0.70,0.73,0.76,0.79,0.83,0.86,0.90,0.94,0.98,1.03
Rest of Middle East & Africa,By Equipment Type,Storage Equipment,Storage bins and hoppers,0.58,0.60,0.63,0.66,0.69,0.73,0.77,0.81,0.85,0.90,0.94,0.99,1.04
Rest of Middle East & Africa,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,1.50,1.58,1.66,1.75,1.84,1.93,2.03,2.13,2.25,2.38,2.51,2.65,2.80
Rest of Middle East & Africa,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",1.12,1.16,1.21,1.26,1.32,1.38,1.44,1.51,1.58,1.65,1.73,1.81,1.89
Rest of Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,1.97,2.06,2.15,2.25,2.35,2.47,2.59,2.72,2.86,3.01,3.16,3.31,3.47
Rest of Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,1.53,1.61,1.69,1.77,1.86,1.96,2.07,2.19,2.32,2.45,2.59,2.74,2.90
Rest of Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,1.67,1.77,1.88,2.00,2.12,2.24,2.37,2.52,2.68,2.86,3.05,3.25,3.45
Rest of Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,0.63,0.65,0.68,0.70,0.73,0.76,0.80,0.83,0.87,0.91,0.95,0.99,1.03
Rest of Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Optical sorters,1.20,1.29,1.40,1.52,1.65,1.80,1.96,2.14,2.34,2.56,2.79,3.04,3.31
Rest of Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Size graders,1.09,1.14,1.20,1.26,1.32,1.38,1.45,1.52,1.60,1.68,1.78,1.87,1.97
Rest of Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Weight graders,0.80,0.84,0.89,0.94,0.99,1.04,1.10,1.16,1.23,1.30,1.38,1.47,1.55
Rest of Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,1.12,1.17,1.22,1.27,1.32,1.37,1.43,1.49,1.56,1.63,1.71,1.79,1.88
Rest of Middle East & Africa,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,1.34,1.42,1.52,1.62,1.72,1.83,1.94,2.06,2.20,2.35,2.52,2.69,2.87
Rest of Middle East & Africa,By Equipment Type,Thermal Processing Equipment,Roasting systems,1.21,1.30,1.40,1.50,1.61,1.73,1.85,1.99,2.14,2.31,2.49,2.69,2.90
Rest of Middle East & Africa,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,0.92,0.97,1.01,1.06,1.11,1.17,1.23,1.31,1.38,1.46,1.54,1.63,1.72
Rest of Middle East & Africa,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",1.72,1.81,1.91,2.00,2.10,2.22,2.34,2.49,2.64,2.79,2.96,3.13,3.32
Rest of Middle East & Africa,By Nut Type,Almond,Almond,0.26,0.27,0.29,0.30,0.32,0.34,0.36,0.38,0.40,0.43,0.46,0.48,0.51
Rest of Middle East & Africa,By Nut Type,Cashew,Cashew,2.76,2.97,3.19,3.44,3.69,3.97,4.26,4.58,4.94,5.33,5.74,6.18,6.65
Rest of Middle East & Africa,By Nut Type,Peanut,Peanut,10.05,10.45,10.85,11.24,11.67,12.14,12.68,13.28,13.91,14.56,15.25,15.98,16.73
Rest of Middle East & Africa,By Nut Type,Pistachio,Pistachio,2.22,2.38,2.55,2.73,2.92,3.12,3.34,3.57,3.83,4.11,4.41,4.73,5.06
Rest of Middle East & Africa,By Nut Type,Walnut,Walnut,0.77,0.81,0.85,0.89,0.94,0.98,1.03,1.07,1.13,1.19,1.26,1.32,1.39
Rest of Middle East & Africa,By Nut Type,Hazelnut,Hazelnut,0.46,0.48,0.51,0.53,0.56,0.59,0.63,0.66,0.70,0.74,0.78,0.83,0.87
Rest of Middle East & Africa,By Nut Type,Other Nuts,Other Nuts,5.19,5.52,5.88,6.26,6.67,7.09,7.54,8.03,8.57,9.15,9.77,10.41,11.09
Rest of Middle East & Africa,By Automation Level,Manual,Manual,2.34,2.54,2.75,2.99,3.24,3.51,3.80,4.12,4.48,4.87,5.29,5.74,6.23
Rest of Middle East & Africa,By Automation Level,Semi Automatic & Fully Automatic,Semi Automatic & Fully Automatic,19.37,20.34,21.35,22.41,23.53,24.72,26.03,27.46,29.00,30.64,32.37,34.19,36.07
Rest of Middle East & Africa,By Industry Verticle,Primary Processing & Shelling,Primary Processing & Shelling,7.45,7.81,8.20,8.62,9.06,9.52,10.02,10.56,11.16,11.82,12.51,13.23,13.98
Rest of Middle East & Africa,By Industry Verticle,Value Added Nut Products,Value Added Nut Products,5.50,5.87,6.29,6.73,7.20,7.69,8.22,8.79,9.42,10.11,10.84,11.60,12.41
Rest of Middle East & Africa,By Industry Verticle,Nut Ingredients & Intermediates,Nut Ingredients & Intermediates,3.85,4.08,4.31,4.54,4.79,5.07,5.39,5.74,6.11,6.50,6.91,7.35,7.82
Rest of Middle East & Africa,By Industry Verticle,Downstream Food with Captive Nut Prep,Downstream Food with Captive Nut Prep,3.54,3.69,3.83,3.98,4.13,4.30,4.50,4.71,4.94,5.16,5.40,5.66,5.92
Rest of Middle East & Africa,By Industry Verticle,"Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)","Others (Confectionery And Bakery Plants With In-House Nut Prep, etc.)",1.37,1.42,1.48,1.53,1.59,1.65,1.71,1.78,1.85,1.93,2.01,2.09,2.17
Global,By Region,North America,North America,686.95,726.26,768.28,813.40,861.79,914.38,971.76,"1,034.41","1,101.97","1,174.38","1,251.46","1,332.64","1,417.89"
Global,By Region,Europe,Europe,644.68,679.26,716.07,755.30,797.14,842.29,891.52,945.30,"1,003.43","1,065.79","1,132.24","1,202.33","1,275.83"
Global,By Region,Asia Pacific,Asia Pacific,"1,005.25","1,071.05","1,141.95","1,218.50","1,301.14","1,390.96","1,489.35","1,597.13","1,714.32","1,841.22","1,977.72","2,123.40","2,278.17"
Global,By Region,Latin America,Latin America,147.36,154.73,162.61,170.97,179.81,189.26,199.49,210.63,222.68,235.56,249.21,263.47,278.32
Global,By Region,Middle East & Africa,Middle East & Africa,107.58,112.58,117.87,123.44,129.32,135.59,142.40,149.83,157.86,166.40,175.42,184.83,194.57
North America,By Country,U.S.,U.S.,560.63,593.18,628.10,665.60,705.81,749.47,797.08,849.14,905.42,965.83,"1,030.17","1,097.88","1,169.03"
North America,By Country,Canada,Canada,126.32,133.07,140.19,147.79,155.98,164.91,174.68,185.27,196.55,208.55,221.29,234.75,248.86
Europe,By Country,Germany,Germany,165.39,176.14,187.65,200.10,213.63,228.47,244.75,262.52,281.69,302.32,324.45,348.06,373.10
Europe,By Country,U.K.,U.K.,119.26,126.47,134.08,142.10,150.66,159.97,170.24,181.57,193.88,207.06,221.11,236.01,251.70
Europe,By Country,France,France,100.30,105.96,111.98,118.38,125.15,132.46,140.41,149.10,158.48,168.51,179.17,190.42,202.22
Europe,By Country,Italy,Italy,74.25,78.04,82.07,86.35,90.87,95.70,100.93,106.60,112.72,119.28,126.24,133.53,141.12
Europe,By Country,Spain,Spain,57.24,59.81,62.55,65.47,68.55,71.82,75.34,79.16,83.29,87.72,92.41,97.27,102.29
Europe,By Country,Russia,Russia,28.55,29.67,30.86,32.12,33.48,34.94,36.53,38.25,40.06,41.97,43.95,46.00,48.09
Europe,By Country,Rest of Europe,Rest of Europe,99.68,103.17,106.88,110.77,114.79,118.93,123.33,128.10,133.31,138.93,144.90,151.04,157.30
Asia Pacific,By Country,China,China,298.37,318.42,339.87,362.90,387.74,414.74,444.37,476.79,511.99,549.97,590.87,634.68,681.21
Asia Pacific,By Country,India,India,236.66,254.92,274.74,296.38,320.08,346.20,375.07,406.87,441.59,479.32,520.15,564.14,611.34
Asia Pacific,By Country,Japan,Japan,92.19,97.04,102.08,107.44,113.20,119.48,126.36,133.79,141.68,150.10,159.08,168.60,178.58
